0.100000 0.975000	1.55319e-05
0.125000 0.975000	1.63659e-05
0.150000 0.975000	1.59066e-05
0.175000 0.975000	1.45798e-05
0.200000 0.975000	1.28236e-05
0.225000 0.975000	1.09432e-05
0.250000 0.975000	9.11383e-06
0.275000 0.975000	7.4234e-06
0.300000 0.975000	5.90868e-06
0.325000 0.975000	4.57927e-06
0.350000 0.975000	3.43139e-06
0.375000 0.975000	2.45549e-06
0.400000 0.975000	1.64038e-06
0.425000 0.975000	9.75484e-07
0.450000 0.975000	4.52153e-07
0.475000 0.975000	6.4409e-08
0.500000 0.975000	-1.90535e-07
0.525000 0.975000	-3.11912e-07
0.550000 0.975000	-2.95127e-07
0.575000 0.975000	-1.31568e-07
0.600000 0.975000	1.91505e-07
0.625000 0.975000	6.90918e-07
0.650000 0.975000	1.38731e-06
0.675000 0.975000	2.30435e-06
0.700000 0.975000	3.46702e-06
0.725000 0.975000	4.89789e-06
0.750000 0.975000	6.6094e-06
0.775000 0.975000	8.58847e-06
0.800000 0.975000	1.07672e-05
0.825000 0.975000	1.29733e-05
0.850000 0.975000	1.48657e-05
0.875000 0.975000	1.59199e-05
0.900000 0.975000	1.56467e-05
0.925000 0.975000	1.37742e-05
0.950000 0.975000	1.03191e-05
0.975000 0.975000	5.59159e-06
1.000000 0.975000	0

0.000000 1.000000	0
0.025000 1.000000	0
0.050000 1.000000	0
0.075000 1.000000	0
0.100000 1.000000	0
0.125000 1.000000	0
0.150000 1.000000	0
0.175000 1.000000	0
0.200000 1.000000	0
0.225000 1.000000	0
0.250000 1.000000	0
0.275000 1.000000	0
0.300000 1.000000	0
0.325000 1.000000	0
0.350000 1.000000	0
0.375000 1.000000	0
0.400000 1.000000	0
0.425000 1.000000	0
0.450000 1.000000	0
0.475000 1.000000	0
0.500000 1.000000	0
0.525000 1.000000	0
0.550000 1.000000	0
0.575000 1.000000	0
0.600000 1.000000	0
0.625000 1.000000	0
0.650000 1.000000	0
0.675000 1.000000	0
0.700000 1.000000	0
0.725000 1.000000	0
0.750000 1.000000	0
0.775000 1.000000	0
0.800000 1.000000	0
0.825000 1.000000	0
0.850000 1.000000	0
0.875000 1.000000	0
0.900000 1.000000	0
0.925000 1.000000	0
0.950000 1.000000	0
0.975000 1.000000	0
1.000000 1.000000	0

